6ES7532-5HD00-0AB0,SIEMENS SIMATIC S7-1500 MOD SAL ANA 4AO V-I,11760.48,3920.16,PZ
6ES7532-5HF00-0AB0,SIEMENS SIMATIC S7-1500 MOD SAL ANA 8 AO V-I,16862.076,5620.692,PZ
6ES7532-5NB00-0AB0,SIEMENS SIMATIC S7-1500 ANALO OUTPUT MODULE Q 2XU-I ST 16 BITS RESOLUTION,6181.896,2060.632,PZ
6ES7534-7QE00-0AB0,SIEMENS SIMATIC S7-1500 ANALOG IN-OUTPUT MODULEAI4XU-I-R-RTD-TC 4CHANNELS,13393.98,4464.66,PZ
6ES7540-1AB00-0AA0,SIEMENS SIMATIC MODULO DE COMUNIC RS422-RS485 P-PUERTOS SERIE 19200KBITS,12823.344,4274.448,PZ
6ES7541-1AB00-0AB0,SIEMENS SIMATIC S7-1500 MOD COM PTP RS422-485 MODBUS RTU M O S USS FREEPO,20898.636,6966.212,PZ
6ES7541-1AD00-0AB0,SIMATIC CM RS232 PTP HF USS MODBUS RTU MASTER SLAVE,19450.992,6483.664,PZ
6ES7550-1AA00-0AB0,SIMATIC MODULO CONTAJE 2 CANALES 24V ENCODER INCR O PULSOS,11655.936,3885.312,PZ
6ES7590-0AA00-0AA0,SIEMENS SIMATIC S71500 5 PZS CONECTOR U P-BACKPLANE P-MODULOS I-O,1251.624,417.208,PZ
6ES7590-1AB60-0AA0,SIEMENS SIMATIC S7-1500 RIEL DE MONTAJE 160mm,459.564,210.6335,PZ
6ES7590-1AC40-0AA0,SIMATIC S7-1500 RIEL DE MONTAJE 245MM,766.656,332.2176,PZ
6ES7590-1AE80-0AA0,SIEMENS SIMATIC S7-1500 RIEL DE MONTAJE 482mm,689.7,298.87,PZ
6ES7590-1AF30-0AA0,SIEMENS SIMATIC S7-1500 RIEL DE MONTAJE 530mm,843.612,365.5652,PZ
6ES7590-1AJ30-0AA0,SIEMENS SIMATIC S7-1500 RIEL DE MONTAJE 830mm,1099.164,476.3044,PZ
6ES7590-1BC00-0AA0,SIEMENS SIMATIC S7-1500 RIEL DE MONTAJE 2000mm,1865.1,621.7,PZ
6ES7592-1AM00-0XB0,SIEMENS SIMATIC S7-1500 CONECTOR FRONTAL P-MOD S7-1500 TORNILLO,916.944,397.3424,PZ
6ES7592-1BM00-0XA0,SIEMENS SIMATIC S7-1500 CONECTOR FRONTAL P-MOD S7-1500 MUELLE,843.612,365.5652,PZ
6ES7592-1BM00-0XB0,SIEMENS SIMATIC S71500 FRONT CONNECTOR 40PIN FOR 35MM WIDE MODULES,916.944,397.3424,PZ
6ES7592-3AA00-0AA0,SIEMENS SIMATIC PUENTES DE POTENCIAL (MOD. DE 35MM),277.332,127.1105,PZ
6ES7621-1AD02-0AE3,SIEMENS SIMATIC C7-621 EQ. COMPLETO CPU S7-300+OP3+32I-O+5,152550.204,50850.068,PZ
6ES7621-6BD02-0AE3,SIEMENS SIMATIC C7-621 AS-I CPU S7-300 OP3 Y MAESTRO AS-I,206144.64,68714.88,PZ
6ES7647-6BB26-0HX1,SIEMENS SIMATIC BOX PC 627B GRAFIK ON BOARD 128 MB SHARED MEMORY 2X10-100-1000 MBIT-S ETHERNET RJ45,58670.964,19556.988,PZ
6ES7647-7BL40-0AD0,SIEMENS SIMATIC IPC427C (MICROBOX PC) CORE 2 DUO 1.2GHZ 4GB RAM,78145.644,26048.548,PZ
6ES7647-8AG30-4AA1,SIEMENS SIMATIC NANOBOX PC IPC227D,46464.78,15488.26,PZ
6ES7648-2BF02-0XF0,SIMATIC COMPACTFLASH DIAG 2GB INDUSTRIAL GRADE,3410.028,1136.676,PZ
6ES7653-2BA00-0XB5,SIMATIC PCS 7 SOFTWARE RUNTIME LICENSE AS FLOATING LI,13951.548,4650.516,PZ
6ES7654-0XX08-1XB0,SIEMENS SIMATIC I-O SUBSYSTEM HOT SWAPPING 12 I-O FOR ET200M,10594.668,3531.556,PZ
6ES7654-7CN03-6DF0,SIEMENS SIMATIC PSC7 BUNDLE CPU417H CP443-1UR1 18 SLOT POWER SUPLAY,432097.776,144032.592,PZ
6ES7654-7XH03-4BG0,SIEMENS SIMATIC PCS7 CPU416-3 RT PO 100 CP443-1 RACK POWER SUPPLY,261251.832,87083.944,PZ
6ES7656-7BF33-1CD0,SIEMENS SIMATIC AS 414FH REDUNDANCY AS SINGLE COMPONENTS 2 CPU 414FH 2 SY,518729.292,172909.764,PZ
6ES7656-7CE33-1EF0,SIEMENS SIMATIC S7414-5H BUNDLE REDUNDANTE 4 FTES 2 CPU 2 CP 1 RACK,584407.44,194802.48,PZ
6ES7658-1EX08-0YA5,SIEMENS SIMATIC CFC V8.0 SOFWTARE FLOATING LICENSE F 1 USER,49277.976,16425.992,PZ
6ES7658-1EX17-2YA5,SIEMENS SIMATIC CFC V7.1 SOFTWARE,76396.98,25465.66,PZ
6ES7658-3AB18-0YA5,SIEMENS SIMATIC PDM SOFTWARE BASIC V8.1 4 TAG,10969.86,3656.62,PZ
6ES7658-3BX18-2YB5,SIEMENS SIMATIC PDM SOFTWARE INTEGRATION IN STEP7 PCS7 V8.1,4859.124,1619.708,PZ
6ES7658-3CX18-2YB5,SIEMENS SIMATIC PDM SOFTWARE ROUTING V8.1,24837.192,8279.064,PZ
6ES7658-3HA18-0YA5,SIEMENS SIMATIC PDM SOFTWARE SINGLE POINT V8.1 1 USER,1230.576,410.192,PZ
6ES7658-3XD00-2YB5,SIEMENS SIMATIC PDM SOFTWARE 100TAG FLOATING LICENSE,22022.484,7340.828,PZ
6ES7671-0RC08-0YA0,SIEMENS SIMATIC WINAC RTX 2010 SINGLE LICENSE F-WIN XP OR 7,38614.488,12871.496,PZ
6ES7671-0RC08-6YA0,SIEMENS SFTW WINAC RTX 2010 PACKAGE FOR SIMA,28845.432,9615.144,PZ
6ES7672-7AC00-0YA0,SIEMENS SIMATIC SOFTWARE CONTROLLER CPU 1507S V1.8,26620.968,8873.656,PZ
6ES7717-0AB04-0AC0,SIMATIC FIELD PG M5 CONFORT STEP7 PROF V13 Y WINCC FLEX 2008 V13,177629.7,59209.9,PZ
6ES7717-1AA04-0AC0,SIMATIC PG M5 I7-6820EQ 8GB RAM DD 1TB SATA STEP7 COMBO WINCC V13,173210.532,57736.844,PZ
6ES7717-1AA04-0AC1,"SIMATIC FIELD PG M5 ADVANCED 15.6"" STEP7 COMBO",180223.692,60074.564,PZ
6ES7717-1AB04-0AC0,SIMATIC FIELD PG M5 8GB RAM 512GB SSD STEP7 PROOF COMBO WINCC V13,189412.68,63137.56,PZ
6ES7717-1AB04-0AC1,SIEMENS PG M5 I7 8GB RAM STEP7 V14 COMBO WINCC V14 COMBO,197081.412,65693.804,PZ
6ES7717-1BA04-0AC0,SIMATIC FIELD PG M5 ADVANCED I7 4 NUCLEOS WINDOWS 7,182784.3,60928.1,PZ
6ES7717-1BB04-0AB1,"SIMATIC FIELD PG M5 ADVANCED I7-6820EQ 15.6"" FULL HD",191717.724,63905.908,PZ
6ES7717-1BB14-0AB1,SIMATIC FIELD PG M5 8MB DISP 15.6 16GB RAM 512GB C/S5 INC LIC STE,210473.208,70157.736,PZ
6ES7717-1CA04-0AC0,SIMATIC FIELD PG M5 ADVANCED I7-6820EQ DD 1 TB,201195.66,67065.22,PZ
6ES7717-1CB04-0AB0,SIMATIC FIELD PG M5 ADVANCED STEP7 PROF V13 Y WINCC ADVANCED V13,202669.44,67556.48,PZ
6ES7717-1CC00-0AC1,SIMATIC FIELDPG M5 I7-6820EQ 2X16GBRAM WIN7 S7 PROF(V14-2010) WIN,239685.996,79895.332,PZ
6ES7717-1CC04-0AC0,"SIMATIC FIELD PG M5 I7-6820EQ 2X16GB SSD 1TB DISP15.6""",230359.08,76786.36,PZ
6ES7717-1CC04-0AC1,SIMATIC FIELD PG M5 ADVANCED STEP7 Y WINCC LICENCIAS COMBO,239685.996,79895.332,PZ
6ES7790-1AA01-0AA0,SIEMENS SIMATIC FIEL PG ACC. ADAPTADOR USB 3.0 P/PG M5/M4/M3,2082.9,694.3,PZ
6ES7791-2BA20-0AA0,SIEMENS SIMATIC FIELD PG M3-M4 HARD DISK - KIT 300GB,28308.924,9436.308,PZ
6ES7792-0AA00-0XA0,SIEMENS SIMATIC USB PROMMER 115-220 V,30632.844,10210.948,PZ
6ES7798-0AA06-0XA0,SIEMENS SIMATIC BATERIA REPUESTO PG,6209.916,2069.972,PZ
6ES7798-0AA07-0XA0,SIEMENS SIMATIC PG REPUESTO BATERIA PARA FIELD PG M4,6258.12,2086.04,PZ
6ES7798-0DA02-0XA0,SIEMENS SIMATIC MOCHILA PARA FIELD PG M5,2082.9,694.3,PZ
6ES7798-0GA00-0XA0,SIEMENS SIMATIC PG FUENTE ALIM. AC-DC S-CABLE DE RED P-PG FIEL M2-M,3033.228,1011.076,PZ
6ES7798-0GA02-0XA0,SIEMENS SIMATIC PG AC-DC POWER SUPPLY FOR FIELD PG M3 W-O POWER CABLE,2235.504,745.168,PZ
6ES7798-0GA03-0XA0,SIEMENS SIMATIC PG PWR SUPPLY FOR PG M4 W-O PWR CABLE,2384.184,794.728,PZ
6ES7806-2CD00-0YA0,SIMATIC ODK 1500S V1 SINGLE LICENSE P/WIN7 Y WIN 8.1,73294.788,24431.596,PZ
6ES7810-2CC03-0YX0,SIEMENS SIMATIC SOFTWARE STEP7 MICROWIN V4.0 P-WIN2000 Y X,19917.816,6639.272,PZ
6ES7810-2CC03-0YX3,SIEMENS SIMATIC SOFTWARE STEP7 MICROWIN ACTUALIZACION A V4,9011.112,3003.704,PZ
6ES7810-2ML00-0YX0,SIEMENS SIMATIC SOFTWARE MICROCOMPUTING V1 P-S7200 1 CPU,17995.188,5998.396,PZ
6ES7810-4CC08-0YA5,SIEMENS SIMATIC STEP 7 V5.4 FLOATING LICENSE 1 USER,50995.392,16998.464,PZ
6ES7810-4CC08-0YE5,SIEMENS SIMATIC STEP7 UPGRADE TO V5.5,12781.428,4260.476,PZ
6ES7810-4CC10-0YA5,SIEMENS SIMATIC STEP7 V5.5 FLOATING LICENSE F-WIN7 PROF OR ULT & WINXP PR,51694.836,17231.612,PZ
6ES7810-4CC10-0YE5,SIMTAIC STEP7 UPGRADE TO V5.5,12981.612,4327.204,PZ
6ES7810-5CC08-0YA5,SIEMENS SIMATIC SOFTWARE STEP 7 PROFESSIONAL EDITION 2006,76103.544,25367.848,PZ
6ES7810-5CC11-0YA5,SIEMENS SIMATIC STEP7 PROFFESIONAL 2010 - V13 FLOATING LICENSE,90351.432,30117.144,PZ
6ES7810-5CE11-0YB5,SIMATIC STEP7 PROF 2010 / V14,83487.828,27829.276,PZ
6ES78105CC110YA6,SIEMENS SIMATIC STEP7 PROF 2010 RENTAL LICENSE 50 HOURS,15537.852,5179.284,PZ
6ES7815-8CD06-0YA7,SIEMENS SIMATIC PREMIUM STUDIO 2008 PORTADOR DATOS DVD,3172.68,1057.56,PZ
6ES7822-0AA00-0YA0,SIEMENS SIMATIC STEP7 BASIC V10.5 P-S7-1200 Y KTP WINXP W,8053.716,2684.572,PZ
6ES7822-0AA01-0YA0,SIEMENS SIMATIC STEP7 BASIC V11 P-S7-1200 Y HMI BASIC,9358.464,3119.488,PZ
6ES7822-0AA01-0YE0,SIEMENS SIMATIC UPGRADE STEP7 BASIC V10.5 TO STEP7 BASIC V11,2773.224,924.408,PZ
6ES7822-0AA02-0YA5,SIEMENS SIMATIC STEP7 BASIC V12,8305.068,2768.356,PZ
6ES7822-0AA02-0YE5,SIEMENS SIMATIC STEP7 BASIC UPGRADE V11 A V12,2773.224,924.408,PZ
6ES7822-0AA02-2YE5,SIEMENS SIMATIC STEP7 BASIC UPGRADE V11 A V12,2671.008,890.336,PZ
6ES7822-0AA03-0YA5,SIEMENS SIMATIC STEP7 BASIC V13,9483.012,3161.004,PZ
6ES7822-0AA03-0YE5,SIEMENS SIMATIC STEP 7 BASIC V13 UPGRADE FROM V11 OR V12,3805.692,1268.564,PZ
6ES7822-0AA04-0YA5,SIEMENS SIMATIC STEP7 BASIC V14,9483.012,3161.004,PZ
6ES7822-0AA04-0YE5,SIEMENS STEP7 BASIC V14 UPGRADE FROM V11-V13,3805.692,1268.564,PZ
6ES7822-1AA01-0YA5,SIEMENS SIMATIC STEP7 PROF. V11 SP2,59082.48,19694.16,PZ
6ES7822-1AA01-0YA7,SIEMENS SIMATIC TRIAL LICENSE 14 DAYS STEP7 PROF V11 SP2,794.736,344.3856,PZ
6ES7822-1AA02-0XC5,SIEMENS STEP7 PROF. V12 UPGRADE FROM STEP7 V5.4 Y V5.5,34675.2,11558.4,PZ
6ES7822-1AA02-0YA5,SIEMENS SIMATIC STEP7 PROFESSIONAL V12 F-1200 1500 300 400,52424.232,17474.744,PZ
6ES7822-1AA02-4YA5,SIEMENS SIMATIC TRAINING BUNDLE STEP7 2010-V12 EDUCATIONAL PURPOSES,12102.48,4034.16,PZ
6ES7822-1AA03-0XC5,SIEMENS SIMATIC STEP 7 UPGRADE FROM V5.5 T V13,39651.948,13217.316,PZ
6ES7822-1AA03-0YA5,SIEMENS SIMATIC STEP7 PROFESSIONAL V13 FLOATING LICENSE W7 & W8,59975.592,19991.864,PZ
6ES7822-1AA03-0YE5,SIEMENS SIMATIC STEP 7 PROF UPGRADE V11 O V12 A V13,23978.328,7992.776,PZ
6ES7822-1AA03-4YA5,SIEMENS SIMATIC TRAINING BUNDLE STEP7 2010-V13 EDUCATIONAL PURPOSES,12643.296,4214.432,PZ
6ES7822-1AA04-0YA5,SIMATIC STEP7 PROF V14 TIA PORTAL,59975.592,19991.864,PZ
6ES7822-1AA04-0YA7,SIEMENS SIMATIC STEP 7 PROF. V14 TRIAL P/21 DIAS,794.976,344.4896,PZ
6ES7822-1AA04-0YE5,SIEMENS SIMATIC STEP 7 PROF UPGRADE V11..V13 A V14,23978.328,7992.776,PZ
6ES7822-1AC03-4YA5,SIEMENS STEP7 PROFESIONAL 2010 SR4 V13 SP1 EDUCATIONAL PURPOSES,5747.016,1915.672,PZ
6ES7822-1AE03-0YA5,SIEMENS SIMATIC STEP7 PROFESSIONAL V13 SP1 FLOATING LICENSE,57076.668,19025.556,PZ
6ES7822-1AE04-0YA5,SIMATIC STEP7 PROF V14 FLOATING LIC TIA PORTAL WIN7 WIN8.1,57076.668,19025.556,PZ
6ES7822-1BA03-4YA5,SIEMENS SIMATIC SCE TRAINER PACKAGE STTEP 7 V13,91950.084,30650.028,PZ
6ES7830-2BC00-0YX0,SIEMENS SIMATIC SOFTWARE ADD ON USS + MODBUS P-MICROWIN,6551.424,2183.808,PZ
6ES7833-1FC02-0YA5,SIEMENS SIMATIC S7 F PROGRAMMING TOOL DSITRIBUTED SAFETY V5.4,17446.512,5815.504,PZ
6ES7833-1SM62-0YA5,SINAMICS V20 1AC200-240V -10/+10% 47-63HZ RATED POWER,28132.5,9377.5,PZ
6ES7840-2CC01-0YX0,SIEMENS SIMATIC PC ACCES V1.0 SP1 OPC SERVER F-S7200 1 CPU,19559.892,6519.964,PZ
6ES7864-1CC30-0YX0,SIEMENS SIMATIC S7 V3.0 OPTIONAL PACKAGE FOR STEP7 V5.3 SP3 USE FOR CPU 315T-2 DP 317T-2 DP AND MICROBOX 420-T,13962.432,4654.144,PZ
6ES7870-1AA01-0YA0,SIEMENS SIMATIC MODBUS MASTER V3.1 DRIVER P-CP341 Y CP441-2,36319.608,12106.536,PZ
6ES7870-1AB01-0YA0,SIEMENS SIMATIC MODBUS SLAVE V3.1 DRIVER P-CP341 Y CP441-2,36319.608,12106.536,PZ
6ES7900-5DA00-0XA0,SIEMENS SIMATIC PG PWR CABLE 3M FOR FIELD PG M4-M2,368.808,169.037,PZ
6ES7900-5DA01-0XA0,SIEMENS SIMATIC CABLE DE ALIMENTACION PG 3MTS,198.924,91.1735,PZ
6ES7901-0BF00-0AA0,SIEMENS SIMATIC CABLE MPI FOR PROGRAMMING,900.24,390.104,PZ
6ES7901-1BF00-0XA0,SIEMENS SIMATIC CABLE RS232 PARA PC-HMI ADAPTER SERIAL,543.78,249.2325,PZ
6ES7901-3BF21-0XA0,SIEMENS SIMATIC CABLE PC-PPI PARA S7-200 SERIAL,4663.824,1554.608,PZ
6ES7901-3BF23-0XA0,SIEMENS SIMATIC CABLE PC-PPI FOR S7-200 (SENCILLO),4663.824,1554.608,PZ
6ES7901-3CB30-0XA0,SIEMENS SIMATIC CABLE PC-PPI SERIAL PARA PROG. S7-200,7866.936,2622.312,PZ
6ES7901-3DB30-0XA0,SIEMENS SIMATIC CABLE PC-PPI USB PARA PROG. S7-200,6444.708,2148.236,PZ
6ES7902-3AB00-0AA0,SIEMENS SIMATIC CABLE P-CONEXION PUNTO A PUNTO RS422 5MTS SUBD 15P,2169.288,723.096,PZ
6ES7902-3AC00-0AA0,SIMATIC CABLE RS422-RS422 SIB-D 15 POLOS MACHO 10 M,2713.068,904.356,PZ
6ES7911-0AA00-0AA0,SIEMENS SIMATIC LLAVE PARA CPU PAQUETE DOS PIEZAS,642.948,278.6108,JG
6ES7921-3AA20-0AA0,SIEMENS SIMATIC FRONT CONNECTOR WITH TWISTED RIBBON FOR 32DIG IO,1648.02,549.34,PZ
6ES7921-3AB00-0AA0,SIEMENS SIMATIC MODULO CONEXION FRONTAL P-MOD 16 PTOS S7300,1195.728,518.1488,PZ
6ES7921-3AB20-0AA0,SIEMENS SIMATIC MODULO FRONTAL C-CONEXION 32E-S P-S7-300,1648.02,549.34,PZ
6ES7921-3AG00-0AA0,SIEMENS SIMATIC MODULO CONEXION FRONTAL P-MOD AANALOGICOS S7300,1195.728,518.1488,PZ
6ES7921-3AG20-0AA0,SIEMENS SIMATIC CABLE PLANO EN VAINA P-MODS ANALOGICOS 40PINS,1745.304,581.768,PZ
6ES7921-3AM20-0AA0,SIEMENS FRONT CONNECTOR FOR CPUS- 313C 314C,1809.924,603.308,PZ
6ES7921-5AB20-0AA0,SIEMENS SIMATIC FRONT CONN 4X16PIN F-32 DIG MOD S7-1500,1616.076,538.692,PZ
6ES7921-5AH20-0AA0,SIEMENS SIMATIC FRONT CONNECTOR 4X16PIN FOR 1500 32 IO MOD,1551.468,517.156,PZ
6ES7921-5AK20-0AA0,SIEMENS SIMATIC MODULO CONEX FRONTAL 4X16 POL P-MOD 4-S 40 POL S7-1500,1551.468,517.156,PZ
6ES7922-5BC50-0AB0,SIEMENS SIMATIC FRONT CONNECTOR S71500 40PIN W-20 SINGLE CORES,2408.868,802.956,PZ
6ES7922-5BC50-0AC0,SIEMENS SIMATIC FRONT CONNECTOR S71500 40PIN W-40 SINGLE CORES,2706.528,902.176,PZ
6ES7923-0BA50-0CB0,SIEMENS SIMATIC CABLE UNION S-PANTALLA S7-300 Y 1500 0.5MTS 16X0.14mm,495.132,226.9355,PZ
6ES7923-0BB00-0DB0,SIEMENS SIMATIC CABLE UNION S-PANTALLA S7-300 Y 1500 1 MTS 16X0.14mm,711.48,308.308,PZ
6ES7923-0BC00-0CB0,SIEMENS SIMATIC CONNECTING CABLE FOR 4X16 FRONT CONNECTOR,614.196,266.1516,PZ
6ES7923-0BC50-0CB0,SIEMENS SIMATIC CABLE DE UNION P-300 1500 ENTRE MOD CONEX FR Y MOD CONEX,646.872,280.3112,PZ
6ES7923-0BC50-0DB0,SIEMENS SIMATIC CABLE DE UNION P-300 Y 1500 CONEX FRONTAL P MOD 16 CONEX,872.652,378.1492,PZ
6ES7923-0BD00-0CB0,SIEMENS SIMATIC SIEMENS SIMATIC CABLE BETWEEN FRONT CONNECTOR & TERMINALM MODULE,678.816,294.1536,PZ
6ES7923-0BD00-0DB0,SIEMENS SIMATIC CABLE UNION BLINDADO PARA 300 1500 MOD CONEX FRONTAL A M,937.272,406.1512,PZ
6ES7924-0AA20-0AA0,SIEMENS SIMATIC CONNECTING MODULE TP18 CHANELS 2X2 TERM,453.024,207.636,PZ
6ES7924-0BD10-0BA0,SIEMENS SIMATIC BLOQUE DE BORNES TPRO CON RELE 24VDC 8 SAL,2531.712,843.904,PZ
6ES7924-0CA20-0AA0,SIEMENS SIMATIC BLOQUE DE BORNES TP3 8 CANALES 2X10 16POLOS P-CABLE,666.468,288.8028,PZ
6ES7924-0CA20-0BC0,SIEMENS SIMATIC BLOCK TP3 8 CHANNELS AND 2X10 TERMINALS POTENTIAL SUPPLY,922.02,399.542,PZ
6ES7924-0CC20-0AA0,SIEMENS SIMATIC BLOQUE DE BORNES TPA 3 FILAS P-ANALOGICOS S7300 Y 1500,1066.5,462.15,PZ
6ES7951-0AG00-0AA0,SIEMENS SIMATIC S7-300 MEMORY CARD 128KB,11612.28,3870.76,PZ
6ES7951-0KD00-0AA0,SIEMENS SIMATIC MEMORIA EPROM 16KB,2523.576,841.192,PZ
6ES7951-0KE00-0AA0,SIEMENS SIMATIC S7-300 MEMORY CARD EPROM 32 KBYTES,4227.936,1409.312,PZ
6ES7951-0KF00-0AA0,SIEMENS SIMATIC S7 MEMORY CARD FOR S7-300 SHORT VERSION 5V FLASH EPROM 64 KBYTES,6759.792,2253.264,PZ
6ES7951-0KG00-0AA0,SIEMENS SIMATIC S7 MEMORY CARD FOR S7-300 SHORT VERSION 5V FLASH EPROM 128 KBYTES,10196.676,3398.892,PZ
6ES7951-0KJ00-0AA0,SIEMENS SIMATIC S7 MEMORY CARD FEPROM 512KB CORTA,12231.648,4077.216,PZ
6ES7951-1AH00-0AA0,SIEMENS SIMATIC S7 RAM MEMORY CARD FOR S7-300 SHORT VERSION 256 KBYTES,16864.98,5621.66,PZ
6ES7951-1AJ00-0AA0,SIEMENS MEMORY CARD RAM S7300 512KBYTES,12710.808,4236.936,PZ
6ES7951-1AK00-0AA0,SIEMENS SIMATIC S7 MEMORY CARD P-S7-300 CORTO 1 MBYTE,20045.628,6681.876,PZ
6ES7951-1AL00-00A0,SIEMENS SIMATIC S7 RAM MEMORY CARD PARA S7-300 2 MBYTES,24137.328,8045.776,PZ
6ES7951-1KK00-0AA0,SIEMENS SIMATIC MEMORIA CARD P-S7300 FLASH-EPROM 1MBYTE,13341.552,4447.184,PZ
6ES7951-1KL00-0AA0,SIEMENS SIMATIC S7 MEMORY CARD P-S7-300 CORTA 5V FLASH 2 M,15559.632,5186.544,PZ
6ES7951-1KM00-0AA0,SIEMENS SIMATIC EPROM MEMORY CARD P-S7-300 CORTO 4 MBYTE,22118.316,7372.772,PZ
6ES7952-0KH00-0AA0,SIEMENS SIMATIC S7-400 MEMORY CARD EPROM 256 KBYTES,9456.156,3152.052,PZ
6ES7952-1AK00-0AA0,SIEMENS SIMATIC S7-400 MEMORY CARD LONG VERSION 1MBYTE,17222.172,5740.724,PZ
6ES7952-1AL00-0AA0,SIEMENS SIMATIC S7 MEMORI CARD S7-400 LARGA 2MBYTE,21119.34,7039.78,PZ
6ES7952-1AM00-0AA0,SIEMENS SIMATIC MEMORY CARD PARA S7-400 LARGA 4 MBYTES,34498.8,11499.6,PZ
6ES7952-1AP00-0AA0,SIEMENS SIMATIC S7-400 MEMORY CARD LARGA 8 MBYTES,57607.38,19202.46,PZ
6ES7952-1AS00-0AA0,SIEMENS SIMATIC RAM MEMORY CARD S7400 16MB,86356.248,28785.416,PZ
6ES7952-1KK00-0AA0,SIEMENS SIMATIC S7 MEMORY CARD FOR S7-400 1 MBYTE,10301.22,3433.74,PZ
6ES7952-1KL00-0AA0,SIEMENS SIMATIC S7-400 MEMORY CARD EPROM 2 MBYTES,13462.224,4487.408,PZ
6ES7952-1KM00-0AA0,SIEMENS SIMATIC S7-400 MEMORY CARD EPROM 4 MBYTES,17222.172,5740.724,PZ
6ES7952-1KP00-0AA0,SIEMENS SIMATIC MEMORY CARD S7400 EPROM 8MB,26869.26,8956.42,PZ
6ES7952-1KT00-0AA0,SIEMENS SIMATIC MEMORY CARD FEPROM 32MB P-S7400,55672.584,18557.528,PZ
6ES7953-8LF11-0AA0,SIEMENS SIMATIC S7 MICRO MEMORY CARD 64 KB,933.636,404.5756,PZ
6ES7953-8LF20-0AA0,SIEMENS SIMATIC MEMORIA MICRO MEMORY CARD P-S7300 64 KBYTES,933.636,404.5756,PZ
6ES7953-8LF30-0AA0,SIEMENS SIMATIC MICROMEMORY CARD 64KB,933.636,404.5756,PZ
6ES7953-8LG11-0AA0,SIEMENS SIMATIC MEMORIA MICRO MEMORY CARD 128 KBYTES S7300,2379.828,793.276,PZ
6ES7953-8LG20-0AA0,SIEMENS SIMATIC MEMORIA MICRO MEMORY CARD 128 KBYTES S7300,1787.412,595.804,PZ
6ES7953-8LG30-0AA0,SIEMENS SIMATIC MEMORIA MICRO MEMORY CARD 128 KBYTES S7300,1787.412,595.804,PZ
6ES7953-8LG31-0AA0,SIMATIC MICRO MEMORY CARD 128K P/S7300,1942.776,647.592,PZ
6ES7953-8LJ20-0AA0,SIEMENS SIMATIC S7 MICRO MEMORY CARD 512 KBYTES,4247.832,1415.944,PZ
6ES7953-8LJ30-0AA0,SIEMENS SIMATIC S7 MICRO MEMORY CARD 512 KBYTES,4247.832,1415.944,PZ
6ES7953-8LJ31-0AA0,SIEMENS MICRO MEMORY CARD P/S7300 512KB,4615.188,1538.396,PZ
6ES7953-8LL11-0AA0,SIEMENS MICRO MEMORY CARD,6088.968,2029.656,PZ
6ES7953-8LL20-0AA0,SIEMENS SIMATIC MEMORIA MICRO MEMORY CARD 2MB P-S7-300 C7,6088.968,2029.656,PZ
6ES7953-8LL31-0AA0,SIEMENS SIMATIC S7 MICRO MEMORY CARD 2MB,6088.968,2029.656,PZ
6ES7953-8LM20-0AA0,SIEMENS SIMATIC MEMORIA MICRO MEMORY CARD 4MB P-S7-300-C7-ET20,7440.048,2480.016,PZ
6ES7953-8LM31-0AA0,SIEMENS SIMATIC S7 MICRO MEMORY CARD FOR S7-300-C7-ET 200 4MB,7440.048,2480.016,PZ
6ES7953-8LP20-0AA0,SIEMENS SIMATIC MICRO MEMORY CARD P-S7300 8MB,9281.184,3093.728,PZ
6ES7953-8LP31-0AA0,TARJETA DE MEMORIA 8MB SIMENES,9281.184,3093.728,PZ
6ES7954-8LB00-0AA0,SIEMENS SIMATIC S7-1200 MEMORY CARD 2MB P-S7-1200,1104.252,478.5092,PZ
6ES7954-8LB01-0AA0,SIEMENS SIMATIC S7-1200 MEMORY CARD 2MB P-S7-1200,1104.252,478.5092,PZ
6ES7954-8LC01-0AA0,SIEMENS SIMATIC MICROMEMORY CARD 4MB F-S7-1X00,1104.252,478.5092,PZ
6ES7954-8LC02-0AA0,SIEMENS SIMATIC S7 MEMORY CARD 4MB PARA S7-1X00,1104.252,478.5092,PZ
6ES7954-8LE01-0AA0,SIEMENS SIMATIC MEMORY CARD P-S7-1200 Y 1500 12MBYTE,3635.808,1211.936,PZ
6ES7954-8LE02-0AA0,SIEMENS SIMATIC S7 MEMORY CARDFOR S7-1X00 CPU-SINAMICS 12MBYTE,3635.808,1211.936,PZ
6ES7954-8LF01-0AA0,SIEMENS SIMATIC S7-1200-1500 MEMORY CARD 24MB P-S7-1200-1500,5519.052,1839.684,PZ
6ES7954-8LF02-0AA0,SIEMENS SIMATIC S7 MEMORY CARDFOR S7-1X00 CPU 24MBYTES,5519.052,1839.684,PZ
6ES7954-8LL02-0AA0,SIEMENS SIMATIC S7 MEMORY CARDFOR S7-1X00 CPU 256 MBYTE,7574.364,2524.788,PZ
6ES7954-8LP01-0AA0,SIEMENS SIMATIC S7 MEMORY CARDFOR S7-1X00 CPU 2GBYTE,14066.256,4688.752,PZ
6ES7954-8LP02-0AA0,SIMATIC MEMORY CARD FOR S7-1X00 CPU FLASH 2 GBYTE,14066.256,4688.752,PZ
6ES7960-1AA04-5BA0,SIMATIC S7-400H PATCH CABLE FO 2M FOR SYNC-MODULE,2752.992,917.664,PZ
